	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	306	696.729	0	-0.0113523	3.01902	0.202068	(-376.861,-183.758,519.729)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
108.42	-649.65	576.959	-0.739476	-0.431487	0.0345699	2.44162	Si
102.617	-653.036	577.231	-0.670239	-0.564044	0.0892308	2.35779	Si
102.546	-653.096	577.24	-0.622508	-0.666	0.31393	2.35664	Si
99.8738	-655.954	578.588	-0.622634	-0.659422	0.287156	2.30969	Si
99.5509	-656.296	578.737	-0.623029	-0.649437	0.252364	2.30394	Si
94.324	-661.745	580.854	-0.150539	-0.793048	-0.218787	2.21079	Si
93.776	-664.632	580.057	-0.144569	-0.806806	-0.17158	2.16925	Si
93.4986	-666.18	579.728	-0.0684447	-0.791005	-0.264617	2.14707	Si
93.3811	-667.538	579.274	0.271338	-0.807669	0.0576955	2.12711	Si
93.4372	-667.705	579.286	0.494425	-0.709869	0.120156	2.12469	Si
95.5434	-670.729	579.798	0.447403	-0.742803	0.130799	2.07479	Si
95.8769	-671.283	579.895	0.478634	-0.713808	0.0821766	2.06592	Si
98.4659	-675.144	580.34	0.749824	-0.265383	0.722468	2.00139	Si
101.865	-676.346	583.614	0.770945	-0.209877	0.734975	1.94619	Si
103.395	-676.763	585.074	0.76513	-0.235835	0.743435	1.92156	Si
104.24	-677.023	585.894	0.763085	-0.246182	0.749628	1.90776	Si
108.192	-678.299	589.777	0.787711	-0.213722	0.855338	1.84269	Si
111.111	-679.09	592.946	-0.806525	0.0679838	-0.796209	1.79509	Si
102.899	-678.398	584.84	-0.792449	0.12474	-0.723549	1.66207	Si
100.922	-678.087	583.034	-0.796554	0.134586	-0.784711	1.62784	Si
95.5066	-677.172	577.7	-0.639286	0.555942	-0.795608	1.53334	Si
95.0225	-676.751	577.097	-0.603299	0.582821	-0.860246	1.52241	Si
93.7559	-675.527	575.291	-0.599101	0.594273	-0.806779	1.49198	Si
92.227	-674.011	573.232	-0.445577	0.737777	-0.521597	1.45453	Si
91.7537	-673.227	572.678	-0.676224	0.53219	-0.623044	1.43869	Si
91.4642	-672.999	572.411	-0.731444	0.463926	-0.656525	1.43226	Si
89.1422	-671.527	570.327	-0.735315	0.450595	-0.635742	1.38448	Si
88.1015	-670.889	569.427	-0.691792	0.499761	-0.582091	1.36273	Si
86.3368	-669.614	567.942	-0.956296	-0.274917	-0.541814	1.32315	Si
86.2367	-669.643	567.886	-0.987458	-0.224774	-0.470873	1.32149	Si
85.5289	-669.804	567.548	-0.966601	-0.236459	-0.535648	1.31016	Si
82.4593	-670.555	565.847	-0.821657	0.296556	-0.780931	1.25969	Si
82.0205	-670.396	565.43	-0.821657	0.296556	-0.780931	1.25101	Si
80.1433	-669.719	563.646	-0.807333	0.296814	-0.721575	1.21367	Si
78.7823	-669.218	562.43	-0.781026	0.307568	-0.635304	1.18563	Si
77.6698	-668.78	561.525	-0.781026	0.307568	-0.635304	1.1616	Si
77.6369	-668.767	561.498	-0.846256	0.0959313	-0.634147	1.16088	Si
76.9638	-668.691	560.993	-0.840225	0.138823	-0.629949	1.14729	Si
76.234	-668.571	560.446	-0.816748	0.271272	-0.715941	1.13235	Si
74.8969	-668.126	559.274	-0.771659	0.383834	-0.70501	1.10397	Si
74.8205	-668.088	559.204	-0.81127	0.337587	-0.816407	1.10223	Si
73.6294	-667.593	558.006	-0.796414	0.353871	-0.780336	1.07638	Si
72.5704	-667.122	556.968	-0.785939	0.374606	-0.775192	1.05264	Si
71.9217	-666.813	556.328	-0.78951	0.374271	-0.792676	1.03771	Si
71.4527	-666.591	555.857	-0.761649	-0.108461	-0.37787	1.02688	Si
71.4222	-666.595	555.842	-0.506979	-0.0545988	-0.7878	1.02615	Si
70.0719	-666.741	553.744	-0.171217	-0.886989	-0.315167	0.977263	Si
69.4701	-669.858	552.636	-0.484907	-0.556814	-0.587597	0.910935	Si
67.3439	-672.3	550.06	-0.829989	0.549086	0.0521682	0.824853	Si
67.0171	-672.083	550.08	-0.873058	0.53661	-0.0292613	0.81669	Si
65.6055	-671.216	550.033	-0.939171	0.105188	0.120029	0.782979	Si
64.7173	-671.116	550.147	-0.917198	0.164122	0.205253	0.76281	Si
63.8577	-670.962	550.339	-0.940014	0.0930652	0.100519	0.74254	Si
63.4303	-670.92	550.385	-0.948574	0.0372766	-0.00199104	0.732565	Si
62.7118	-670.892	550.383	-0.924517	0.195151	0.0720496	0.715829	Si
60.6855	-670.464	550.541	-0.829969	-0.0429605	0.379893	0.666809	Si
60.2891	-670.485	550.722	-0.817988	-0.166675	0.405047	0.655727	Si
59.4909	-670.647	551.118	-0.800347	-0.204692	0.358201	0.632891	Si
57.386	-671.186	552.06	-0.795154	-0.112678	0.264186	0.570227	Si
56.671	-671.287	552.297	-0.780186	-0.15834	0.215991	0.547664	Si
56.5793	-671.306	552.323	-0.779858	-0.203445	0.286438	0.544655	Si
55.0505	-671.704	552.884	-0.831668	-0.0213571	0.394244	0.494359	Si
54.8135	-671.711	552.997	-0.639513	-0.204062	0.816247	0.486704	Si
54.5712	-671.788	553.306	-0.575462	-0.359909	0.775749	0.476458	Si
52.6409	-672.995	555.908	-0.66164	-0.214141	0.857607	0.384818	Si
52.3248	-673.097	556.318	0.476621	-0.243898	-0.162932	0.370483	Si
52.7565	-673.318	556.17	0.550691	-0.0958627	-0.146507	0.342871	Si
52.7609	-673.319	556.169	0.550691	-0.0958627	-0.146507	0.342621	Si
53.1845	-673.393	556.056	0.520633	-0.248185	-0.123639	0.31841	Si
53.6205	-673.601	555.953	0.585172	-0.194425	0.0130664	0.291291	Si
53.6769	-673.619	555.954	0.500741	-0.3586	-0.0439505	0.288065	Si
53.9283	-673.799	555.932	0.291462	-0.613403	-0.00256374	0.271177	Si
54.1224	-674.208	555.93	0.314153	-0.598897	-0.0191104	0.24829	Si
54.1707	-674.3	555.927	0.186947	-0.569003	-0.241108	0.24285	Si
54.2589	-674.569	555.813	0.364483	-0.562293	-0.0397331	0.226003	Si
54.3818	-674.758	555.8	0.689497	-0.304976	0.0230263	0.213679	Si
55.0473	-675.053	555.822	0.484485	-0.54493	-0.118248	0.177798	Si
55.1382	-675.155	555.8	0.555443	-0.490629	-0.0954268	0.170449	Si
55.2109	-675.219	555.788	0.613527	-0.456908	-0.0383925	0.165261	Si
55.2951	-675.282	555.782	0.737697	-0.314739	0.0349562	0.159781	Si
56.1303	-675.638	555.822	0.749684	-0.362485	0.161421	0.114193	Si
56.1623	-675.653	555.829	0.338658	0.112836	-0.528445	0.112351	Si
56.3429	-675.593	555.547	0.124783	0.306084	-0.117524	0.089283	Si
56.3477	-675.581	555.542	0.066468	-0.265288	0.284978	0.087544	Si
56.3681	-675.663	555.63	0.155354	-0.291818	0.215848	0.0738275	Si
56.3802	-675.685	555.647	-0.116988	0.238385	-0.323939	0.0703112	Si
56.3672	-675.659	555.611	-0.480464	0.0198875	-0.309993	0.0652877	Si
56.3213	-675.657	555.581	-0.171242	-0.575741	0.24814	0.0609362	Si
56.2802	-675.795	555.641	-0.171242	-0.575741	0.24814	0.05	Si
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	30

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	234	256.22	0	-0.00825491	3.22003	0.157993	(432.218,-130.604,149.815)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.41346	-0.266641	0	0	0	1	10	BN
0.41346	-0.266641	11.1071	0.355413	-0.247282	0.901406	9.96612	BN
16.1006	-11.1812	50.8933	0.344807	-0.248266	0.923694	9.83112	BN
30.9836	-21.8972	90.763	0.387842	-0.173462	0.942076	9.69764	BN
34.7864	-23.598	100	0.387842	-0.173462	0.942076	9.66596	Si
35.4759	-23.9063	101.675	0.390008	-0.166363	0.959035	9.65892	Si
37.6624	-24.839	107.051	0.384318	-0.179499	0.960413	9.63672	Si
45.0574	-28.2929	125.531	0.328898	-0.29378	0.936059	9.5604	Si
45.1277	-28.3557	125.732	0.293109	-0.315766	0.95186	9.55955	Si
46.9492	-30.3181	131.647	0.425046	-0.170345	0.94765	9.53475	Si
48.7929	-31.057	135.758	0.416375	-0.191837	0.950624	9.5174	Si
62.4436	-37.3462	166.923	0.425384	-0.172	0.951411	9.38612	Si
63.3477	-37.7118	168.946	0.41943	-0.183914	0.930531	9.37752	Si
67.8277	-39.6762	178.885	0.319803	-0.362269	0.77158	9.33426	Si
69.3735	-41.4273	182.614	0.297537	-0.385698	0.765962	9.31462	Si
71.7881	-44.5573	188.83	0.221421	-0.451074	0.752253	9.28158	Si
73.7722	-48.5993	195.571	0.297539	-0.251413	0.853307	9.24501	Si
74.8351	-49.4975	198.619	-0.573849	-0.860986	0.157637	9.23038	Si
74.5823	-49.8769	198.689	-0.643678	-0.795856	0.107861	9.22857	Si
68.513	-57.3811	199.706	-0.657984	-0.788477	0.121801	9.18992	Si
56.9013	-71.2957	201.855	0.660153	-0.376498	0.3405	9.11734	Si
57.7337	-71.7704	202.285	0.68012	-0.328715	0.321636	9.11212	Si
63.0943	-74.3613	204.82	0.673619	-0.327659	0.299514	9.07949	Si
70.1425	-77.7897	207.954	0.60915	-0.416722	0.246588	9.03606	Si
78.9279	-83.7998	211.51	0.628447	-0.384222	0.239933	8.97598	Si
86.3002	-88.3071	214.325	0.655451	-0.323743	0.217892	8.92686	Si
99.7544	-94.9524	218.797	0.638173	-0.330099	0.178495	8.84054	Si
105.688	-98.0214	220.457	0.712411	-0.227396	0.266648	8.80116	Si
109.247	-99.1576	221.789	0.717688	-0.216647	0.274178	8.77993	Si
109.267	-99.1635	221.797	0.726398	-0.216403	0.313627	8.77981	Si
112.707	-100.188	223.282	0.742411	-0.19326	0.357556	8.75964	Si
121.815	-102.559	227.668	0.723273	-0.257233	0.353292	8.70731	Si
125.521	-103.877	229.479	0.769441	-0.150857	0.407128	8.68535	Si
126.188	-104.008	229.831	0.763377	-0.180976	0.408257	8.68163	Si
129.651	-104.829	231.684	0.77794	-0.166735	0.483238	8.66215	Si
134.238	-105.812	234.533	0.770886	-0.184779	0.46671	8.63678	Si
141.136	-107.466	238.709	0.613108	-0.479722	0.268569	8.5982	Si
150.618	-114.885	242.863	0.674229	-0.42494	0.341924	8.53129	Si
171.805	-128.238	253.607	0.503712	-0.566524	0.164259	8.39453	Si
171.831	-128.267	253.616	0.541825	-0.537382	0.185033	8.3943	Si
173.29	-129.714	254.114	0.447709	-0.60937	0.136153	8.38244	Si
173.464	-129.952	254.167	0.398024	-0.649363	0.173524	8.38072	Si
173.598	-130.17	254.225	0.502365	-0.549811	0.0571015	8.37924	Si
180.838	-138.094	255.048	0.513257	-0.533319	0.0419857	8.31565	Si
185.331	-142.763	255.416	0.518236	-0.529444	0.0441119	8.27681	Si
194.613	-152.245	256.206	0.589026	-0.433605	0.00728944	8.19705	Si
195.754	-153.085	256.22	0.587194	-0.428953	-0.00357932	8.18837	Si
197.437	-154.314	256.21	0.552912	-0.450214	-0.0397304	8.1755	Si
198.777	-155.406	256.113	0.563434	-0.440997	-0.0337135	8.1646	Si
209.191	-163.557	255.49	0.574088	-0.42384	-0.0387092	8.08144	Si
212.028	-165.651	255.299	0.548909	-0.448842	-0.0509204	8.05904	Si
214.474	-167.651	255.072	0.534051	-0.46233	-0.0578101	8.03879	Si
223.498	-175.464	254.095	0.512254	-0.47187	-0.0816145	7.96186	Si
228.051	-179.657	253.37	0.483989	-0.497032	-0.0893132	7.92111	Si
237.487	-189.348	251.629	0.478013	-0.512799	-0.0711554	7.83136	Si
240.123	-192.176	251.236	0.473119	-0.517191	-0.0714314	7.80575	Si
241.548	-193.733	251.021	0.50337	-0.496479	-0.0569869	7.79174	Si
246.578	-198.695	250.452	0.520926	-0.500396	-0.0152331	7.74516	Si
248.893	-200.918	250.384	0.545056	-0.463657	-0.0338978	7.72436	Si
254.358	-205.567	250.044	0.527763	-0.465106	-0.06324	7.67732	Si
254.786	-205.944	249.993	0.529794	-0.449169	-0.0840419	7.67349	Si
261.738	-211.838	248.89	0.510659	-0.451046	-0.113783	7.61163	Si
262.376	-212.402	248.748	0.470852	-0.493348	-0.115155	7.6057	Si
271.735	-222.208	246.459	0.46452	-0.487951	-0.133622	7.51135	Si
272.829	-223.357	246.144	0.566959	-0.429272	-0.0520554	7.50007	Si
273.272	-223.693	246.103	0.600816	-0.140188	-0.249992	7.49632	Si
287.161	-226.933	240.324	0.605766	-0.115842	-0.252108	7.3854	Si
289.363	-227.354	239.408	0.592198	0.0447897	-0.366902	7.36776	Si
293.315	-227.055	236.959	0.5956	-0.0241994	-0.360959	7.33532	Si
298.399	-227.262	233.879	0.595159	-0.0391812	-0.354435	7.29369	Si
298.829	-227.29	233.622	0.595159	-0.0391812	-0.354435	7.29015	Si
305.763	-227.747	229.493	0.595778	-0.0349197	-0.348994	7.23306	Si
318.768	-228.509	221.875	0.593425	-0.0187864	-0.384072	7.12548	Si
322.325	-228.622	219.573	0.589598	-0.0841731	-0.394503	7.0956	Si
325.727	-229.107	217.297	0.589598	-0.0841731	-0.394503	7.06675	Si
326.451	-229.211	216.812	0.593766	-0.0412079	-0.402952	7.06059	Si
329.006	-229.388	215.078	0.595113	-0.0100852	-0.4095	7.03899	Si
329.761	-229.401	214.559	0.595269	0.0422179	-0.398724	7.03262	Si
336.908	-228.894	209.772	0.598194	0.00875075	-0.414667	6.97218	Si
338.694	-228.868	208.533	0.597975	0.0208354	-0.414702	6.95705	Si
351.697	-228.415	199.516	0.592389	0.11251	-0.446164	6.84671	Si
356.049	-227.588	196.238	0.587441	0.141577	-0.451562	6.80899	Si
361.136	-226.362	192.327	0.26946	0.547461	-0.626418	6.76434	Si
364.4	-219.732	184.741	0.301032	0.561276	-0.579382	6.70158	Si
364.556	-219.44	184.44	0.301032	0.561276	-0.579382	6.69887	Si
364.998	-218.617	183.59	0.483199	0.425519	-0.606381	6.69121	Si
365.068	-218.555	183.501	0.37263	0.54024	-0.589974	6.69045	Si
365.482	-217.954	182.845	0.358486	0.549492	-0.590791	6.68464	Si
369.403	-211.944	176.384	0.634384	0.325607	-0.50487	6.62747	Si
375.743	-208.69	171.338	0.636941	0.322376	-0.508656	6.57489	Si
378.763	-207.162	168.927	0.605763	0.344656	-0.438536	6.54979	Si
379.122	-206.958	168.667	0.409021	0.556033	-0.264051	6.54665	Si
379.641	-206.251	168.331	0.356139	0.591556	-0.229092	6.5399	Si
379.816	-205.962	168.219	0.438393	0.538213	-0.249861	6.5373	Si
381.967	-203.32	166.993	0.463168	0.506467	-0.193578	6.51122	Si
385.594	-199.355	165.477	0.384474	0.565315	-0.15674	6.46948	Si
386.516	-197.999	165.101	0.549213	0.394613	-0.0406677	6.45663	Si
389.284	-196.01	164.897	0.544637	0.388328	-0.0212173	6.42959	Si
392.585	-193.657	164.768	0.523099	0.403515	0.00082642	6.39698	Si
396.175	-190.887	164.774	0.488753	0.460354	-0.0247541	6.3599	Si
399.102	-188.131	164.625	0.480189	0.469875	-0.0257715	6.32742	Si
399.978	-187.273	164.578	0.491018	0.461482	-0.0314951	6.31749	Si
406.294	-181.338	164.173	0.486841	0.453025	-0.00705915	6.24737	Si
408.101	-179.655	164.147	0.506327	0.443193	-0.029245	6.22696	Si
409.56	-178.378	164.063	0.465785	0.445165	0.042592	6.21108	Si
409.995	-177.963	164.102	0.47866	0.423623	0.0557515	6.20593	Si
416.785	-171.954	164.893	0.560705	0.294328	0.0910812	6.12757	Si
421.589	-169.432	165.674	0.564975	0.271657	0.107123	6.07979	Si
422.499	-168.994	165.846	0.629644	0.116471	0.105779	6.07075	Si
424.189	-168.682	166.13	0.641519	0.0421692	0.105608	6.05568	Si
428.479	-168.4	166.837	0.643655	0.0297414	0.0693369	6.01806	Si
430.459	-168.308	167.05	0.643069	-0.119029	0.0744849	6.00069	Si
433.905	-168.946	167.449	0.641352	-0.13529	0.0826797	5.97033	Si
435.764	-169.338	167.689	0.628526	-0.187172	0.0778804	5.95386	Si
443.2	-171.553	168.61	0.556492	-0.184143	-0.103698	5.88647	Si
448.064	-173.162	167.703	0.597731	-0.0987824	-0.0434679	5.83626	Si
449.606	-173.417	167.591	0.595501	-0.140122	-0.00369286	5.82136	Si
449.77	-173.456	167.59	0.570263	-0.195113	-0.0470605	5.81976	Si
450.761	-173.795	167.509	0.623351	0.0635171	-0.0817492	5.8097	Si
453.82	-173.483	167.107	0.605094	0.164658	-0.0447912	5.78123	Si
456.327	-172.801	166.922	0.594262	0.202639	-0.0447978	5.75712	Si
458.364	-172.106	166.768	0.577217	0.231424	-0.0228273	5.73711	Si
467	-168.644	166.427	0.581616	0.260367	-0.0789674	5.64953	Si
473.069	-165.927	165.603	0.549835	0.287715	-0.0296317	5.58775	Si
484.337	-160.03	164.995	0.511782	0.329668	0.00593724	5.46545	Si
485.43	-159.327	165.008	0.508903	0.357044	-0.0298498	5.4525	Si
490.703	-155.627	164.699	0.367188	0.477088	0.060555	5.38954	Si
493.29	-152.266	165.125	0.598145	0.264024	0.0521485	5.34637	Si
497.848	-150.254	165.523	0.537951	0.418908	-0.005177	5.2994	Si
498.596	-149.671	165.516	0.517622	0.448955	-0.0130055	5.29077	Si
500.622	-147.914	165.465	0.512583	0.427136	0.0317767	5.26645	Si
502.826	-146.078	165.601	0.587809	0.257452	0.1116	5.23966	Si
503.177	-145.924	165.668	0.585815	0.338338	-0.0142043	5.23592	Si
509.666	-142.176	165.511	0.705354	0.0575769	-0.00155554	5.1666	Si
514.925	-141.747	165.499	0.644542	0.255544	0.153371	5.11948	Si
517.104	-140.883	166.017	0.679256	0.200764	0.110679	5.09797	Si
517.824	-140.67	166.135	0.679313	0.19662	0.114709	5.09121	Si
517.858	-140.661	166.14	0.672864	0.209936	0.12348	5.09089	Si
520.227	-139.922	166.575	0.673364	0.20313	0.12875	5.0684	Si
525.097	-138.452	167.506	0.63727	0.248223	0.191379	5.02205	Si
528.695	-137.051	168.587	0.752157	-0.0297767	-0.108888	4.98562	Si
530.749	-137.132	168.29	0.753318	0.0384674	-0.0551756	4.96791	Si
531.714	-137.083	168.219	0.74674	0.127131	-0.0886397	4.95959	Si
535.97	-136.358	167.714	0.740478	0.19199	-0.13931	4.92248	Si
537.529	-135.954	167.421	0.743322	0.184157	-0.142968	4.9087	Si
555.137	-131.592	164.034	0.727109	0.195046	-0.0902844	4.75332	Si
555.221	-131.569	164.023	0.703373	0.279553	-0.0983788	4.75255	Si
570.991	-125.301	161.818	0.739756	0.217459	-0.143752	4.602	Si
571.339	-125.199	161.75	0.725995	0.247003	-0.125993	4.59877	Si
572.614	-124.765	161.529	0.749448	0.125044	-0.0884962	4.58669	Si
573.344	-124.643	161.443	0.747932	0.141655	-0.0973997	4.57998	Si
577.376	-123.88	160.918	0.751916	0.152231	-0.137094	4.54281	Si
582.198	-122.904	160.038	0.758528	0.160552	-0.192222	4.49833	Si
582.572	-122.824	159.944	0.748142	0.171592	-0.154924	4.49488	Si
587.358	-121.727	158.952	0.740721	0.203814	-0.156798	4.45017	Si
593.138	-120.136	157.729	0.741269	0.218267	-0.177106	4.39523	Si
595.282	-119.505	157.217	0.722837	0.295632	-0.207433	4.37469	Si
596.934	-118.829	156.743	0.72574	0.269787	-0.184821	4.35841	Si
609.126	-114.297	153.638	0.76754	0.235143	-0.335327	4.23836	Si
618.873	-111.311	149.379	0.740255	0.238836	-0.246083	4.14578	Si
621.704	-110.398	148.438	0.766224	0.157037	-0.254905	4.11746	Si
622.326	-110.27	148.232	0.775469	0.120773	-0.268054	4.11142	Si
637.262	-107.944	143.068	0.770502	0.117658	-0.234853	3.96792	Si
647.062	-106.447	140.081	0.654839	0.493598	-0.336038	3.87075	Si
648.023	-105.723	139.588	0.486462	0.648059	-0.232106	3.85933	Si
654.418	-97.2046	136.537	0.698506	0.447582	-0.230207	3.75691	Si
654.645	-97.0586	136.462	0.477701	0.672275	-0.530993	3.75432	Si
655.06	-96.4754	136.001	0.373979	0.756376	-0.409971	3.74743	Si
656.486	-93.5916	134.438	0.421934	0.736983	-0.379237	3.7171	Si
656.608	-93.3781	134.329	0.315176	0.799742	-0.320293	3.71478	Si
658.594	-88.3393	132.31	0.0737192	0.872986	-0.284803	3.66434	Si
658.808	-85.8043	131.483	0.0296135	0.877515	-0.279281	3.64087	Si
658.841	-84.8302	131.173	0.0655647	0.852361	-0.344439	3.63186	Si
659.662	-74.1483	126.857	0.0736769	0.834563	-0.384922	3.52993	Si
659.726	-73.4296	126.525	-0.0732455	0.795946	-0.461579	3.52279	Si
659.614	-72.2192	125.824	0.0365974	0.828869	-0.40707	3.51015	Si
659.948	-64.6679	122.115	0.0722237	0.823823	-0.412806	3.43427	Si
660.038	-63.634	121.597	0.0387345	0.851198	-0.35748	3.42365	Si
660.107	-62.1269	120.964	0.0046634	0.836332	-0.393142	3.40864	Si
660.12	-59.7253	119.835	0.321813	0.0974792	-0.871235	3.38423	Si
660.936	-59.4781	117.626	0.356619	-0.0611233	-0.79619	3.36256	Si
665.333	-60.2318	107.809	0.348089	-0.110928	-0.793154	3.25673	Si
665.677	-60.3412	107.027	0.348089	-0.110928	-0.793154	3.24807	Si
667.654	-60.9711	102.522	0.325423	-0.172084	-0.795824	3.19813	Si
668.273	-61.2989	101.007	0.357322	-0.144694	-0.773962	3.1812	Si
668.738	-61.4871	100	0.357322	-0.144694	-0.773962	3.17117	BN
671.816	-62.7334	93.3335	0.36636	-0.165527	-0.743343	3.10671	BN
675.363	-64.3358	86.1373	0.466716	-0.0613695	-0.59058	3.03313	BN
675.949	-64.413	85.3953	0.474712	-0.0308854	-0.547994	3.02341	BN
679.689	-64.6563	81.0775	0.474461	-0.0419476	-0.539786	2.96228	BN
684.707	-65.0999	75.369	0.441695	-0.123896	-0.632214	2.87898	BN
686.025	-65.4698	73.4817	0.489624	-0.0308127	-0.496675	2.85495	BN
692.398	-65.8708	67.0179	0.484645	-0.0834772	-0.507928	2.74957	BN
700.796	-67.3174	58.2156	0.485757	-0.117311	-0.457151	2.60524	BN
706.377	-68.6651	52.9638	0.346314	-0.417519	-0.515953	2.50565	BN
707.677	-70.2325	51.0269	0.346314	-0.417519	-0.515953	2.47215	BN
713.25	-76.9517	42.7235	0.368003	-0.620831	-0.126648	2.32712	BN
715.247	-80.321	42.0362	0.35695	-0.595763	-0.193499	2.27598	BN
717.741	-84.4823	40.6846	0.309599	-0.627575	-0.183284	2.20909	BN
719.278	-87.5984	39.7746	0.118017	-0.701068	-0.190919	2.16048	BN
719.546	-89.1934	39.3402	0.133713	-0.703414	-0.172775	2.13785	BN
721.41	-98.9985	36.9319	0.0604032	-0.6247	-0.380121	1.99809	BN
721.951	-104.59	33.5293	-0.821728	-0.28765	-0.339925	1.90382	BN
717.272	-106.228	31.5936	-0.74019	-0.413595	-0.403817	1.84172	BN
714.924	-107.54	30.3127	-0.732718	-0.377128	-0.449793	1.80629	BN
712.392	-108.844	28.7583	-0.723938	-0.435355	-0.403809	1.76715	BN
710.31	-110.095	27.5971	-0.764317	-0.399471	-0.367397	1.73407	BN
710.184	-110.161	27.5366	-0.736658	-0.430169	-0.387582	1.73215	BN
702.394	-114.71	23.4379	-0.791829	-0.337664	-0.373047	1.60872	BN
697.629	-116.742	21.1931	-0.777775	-0.186946	-0.500274	1.5347	BN
697.601	-116.749	21.1749	-0.768722	-0.312276	-0.248905	1.53424	BN
694.715	-117.921	20.2405	-0.766487	-0.259359	-0.300851	1.48648	BN
693.405	-118.365	19.7263	-0.81912	0.318003	-0.229687	1.46424	BN
693.064	-118.232	19.6307	-0.804687	0.313977	-0.180993	1.45878	BN
679.61	-112.983	16.6047	-0.820625	0.196038	-0.114745	1.2384	BN
675.26	-111.944	15.9964	-0.846368	-0.139745	-0.0882772	1.16011	BN
669.651	-112.87	15.4114	-0.845639	-0.00296045	-0.160809	1.05775	BN
669.269	-112.871	15.3386	-0.841508	0.0535727	-0.086116	1.0503	BN
662.925	-112.467	14.6895	-0.822876	0.186419	-0.0533807	0.925745	BN
658.423	-111.447	14.3974	-0.844361	0.0897116	-0.372836	0.827366	BN
655.575	-111.145	13.14	-0.805703	0.221827	-0.260324	0.762085	BN
645.843	-108.465	9.99563	-0.669138	0.554716	-0.380208	0.515509	BN
645.547	-108.22	9.82734	-0.638069	0.24178	0.0344488	0.503986	BN
645.501	-108.203	9.82981	-0.638685	0.220165	0.0552676	0.502089	BN
644.005	-107.687	9.95926	-0.512404	0.423074	0.149221	0.440147	BN
643.12	-106.956	10.217	-0.217329	0.526295	0.360596	0.390791	BN
643.075	-106.847	10.292	-0.612986	0.27642	0.340986	0.384429	BN
642.58	-106.624	10.5671	-0.661022	0.187491	0.312645	0.359524	BN
642.006	-106.461	10.8387	-0.647977	0.244101	0.297459	0.331696	BN
640.642	-105.947	11.4651	-0.243789	0.741019	0.353248	0.261184	BN
640.498	-105.51	11.6734	-0.99257	-0.0045803	-0.235761	0.238816	BN
638.29	-105.52	11.149	-0.902642	-0.0906018	0.193166	0.150601	BN
637.515	-105.598	11.315	-0.773389	0.383045	-0.104753	0.108671	BN
636.867	-105.277	11.2272	-0.87083	0.25104	-0.509446	0.0624791	BN
636.698	-105.228	11.1284	-0.87083	0.25104	-0.509446	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	31

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	293	202.675	0	-0.0105873	3.14471	0.203321	(201.198,87.3388,162.954)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.549455	-0.367926	0	0	0	1	10	BN
-0.549455	-0.367926	7.79456	-0.0284886	-0.0181299	0.99943	9.97622	BN
-0.927602	-0.608576	21.0606	-0.0291982	-0.00723787	0.999891	9.93566	BN
-1.75125	-0.812749	49.2665	-0.0317049	-0.00309104	0.998571	9.84916	BN
-2.72587	-0.907768	79.9629	-0.0159267	-0.166704	0.974797	9.75424	BN
-2.7493	-1.153	81.3969	0.155818	-0.203488	0.956045	9.74966	BN
0.282666	-5.11255	100	0.155818	-0.203488	0.956045	9.6897	Si
1.91754	-7.24759	110.031	0.215315	-0.137	0.960915	9.64826	Si
5.78368	-9.70752	127.285	0.22089	-0.123172	0.964601	9.57711	Si
6.06085	-9.86207	128.495	0.234616	-0.0918838	0.969922	9.57211	Si
8.20005	-10.6999	137.339	0.193397	-0.196732	0.957831	9.53575	Si
11.3763	-13.9309	153.07	0.189764	-0.197662	0.959128	9.47009	Si
13.2055	-15.8362	162.315	0.201264	-0.171065	0.966234	9.43134	Si
15.7378	-17.9886	174.472	0.160166	-0.245885	0.947841	9.38061	Si
16.5623	-19.2543	179.351	0.185773	-0.245863	0.939956	9.35976	Si
17.1041	-19.9713	182.093	0.183374	-0.222696	0.951123	9.34794	Si
17.3453	-20.2643	183.344	0.268436	-0.127706	0.955799	9.34259	Si
17.4268	-20.303	183.634	0.266574	-0.126903	0.963242	9.34136	Si
17.5773	-20.3747	184.178	0.158718	-0.084816	0.129345	9.33907	Si
18.1763	-20.6948	184.666	0.159228	-0.0861187	0.13484	9.32374	Si
19.6169	-21.4739	185.886	0.233133	0.0663654	0.113569	9.28693	Si
21.6855	-20.8851	186.894	0.237645	0.0411175	0.121647	9.25073	Si
27.2101	-19.9292	189.722	0.238382	0.0310103	0.126777	9.1556	Si
27.3464	-19.9115	189.794	0.24754	-0.0381965	0.12036	9.15324	Si
28.8314	-20.1406	190.516	0.249429	-0.0190758	0.113673	9.12849	Si
