	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	54	72.3277	0	-0.0222892	3.09655	0.332782	(-13.0174,-5.23939,52.2118)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
21.4613	-0.260714	38.0421	-0.85919	0.0557967	-0.375939	0.276398	BN
21.1748	-0.242108	37.9167	-0.343695	-0.923663	-0.117405	0.264107	BN
20.712	-1.48586	37.7586	-0.534252	-0.835748	-0.092538	0.213309	BN
20.299	-2.13189	37.6871	-0.671042	-0.675226	-0.184187	0.18094	BN
19.5672	-2.86827	37.4862	-0.052125	-0.984127	-0.0054845	0.131713	BN
19.5632	-2.9434	37.4858	-0.412681	-0.882565	-0.141586	0.127786	BN
19.2918	-3.52388	37.3927	-0.29747	-0.911601	0.34384	0.0935615	BN
19.1993	-3.80736	37.4996	0.261731	0.937366	0.0153367	0.0755611	BN
19.2002	-3.80384	37.4997	0.0860943	0.934181	-0.278569	0.0753302	BN
19.2052	-3.74973	37.4835	0.183996	0.947123	-0.14677	0.0717648	BN
19.2271	-3.63727	37.4661	0.491532	0.766525	-0.431169	0.0643672	BN
19.2485	-3.6039	37.4473	0.787104	0.48162	-0.612708	0.061585	BN
19.3898	-3.51741	37.3373	0.787104	0.48162	-0.612708	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	42

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	59	61.3167	0	-0.0238614	2.96935	0.379806	(-19.0355,-4.92923,48.6459)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.00142432	0.103436	0	0	0	1	2	BN
0.00142432	0.103436	2.50386	0.0349419	-0.0853198	0.995741	1.97365	BN
0.0760265	-0.0787246	4.6298	-0.0704416	-0.204544	0.978207	1.95096	BN
-0.686519	-2.29296	15.2191	-0.0410469	-0.227741	0.974495	1.83498	BN
-1.0649	-4.39233	24.2022	-0.0165131	-0.16439	0.988009	1.73174	BN
-1.0653	-4.39635	24.2263	-0.0160112	-0.139322	0.991906	1.73146	BN
-1.07557	-4.48566	24.8622	0.108825	-0.0765523	0.991729	1.72398	BN
-0.515584	-4.87957	29.9653	0.103897	-0.111222	0.982291	1.66372	BN
-0.358336	-5.04791	31.452	0.244688	-0.349393	0.549336	1.64554	BN
0.478899	-6.2434	33.3317	-0.22505	-0.63678	0.425153	1.60411	BN
0.355906	-6.59141	33.564	-0.194198	-0.652702	0.413694	1.59738	BN
0.256171	-6.92662	33.7765	-0.217768	-0.637529	0.429125	1.59103	BN
0.156113	-7.21955	33.9737	-0.108145	-0.727871	0.27798	1.58533	BN
-0.0555208	-8.64396	34.5176	-0.0726014	-0.722946	0.303597	1.56101	BN
-0.27717	-10.8511	35.4445	-0.186077	-0.341115	0.701572	1.52264	BN
-0.854759	-11.9099	37.6222	-0.471531	-0.281526	0.488627	1.48294	BN
-1.08541	-12.0476	37.8612	-0.470257	-0.269931	0.449433	1.47657	BN
-5.63924	-14.6616	42.2134	-0.505455	-0.224019	0.531126	1.35001	BN
-6.63494	-15.1029	43.2597	-0.501464	-0.218241	0.501802	1.3226	BN
-8.10741	-15.7437	44.7331	-0.5319	-0.148796	0.665942	1.28116	BN
-9.2253	-16.0564	46.1327	-0.585718	0.181704	0.603307	1.25084	BN
-9.6058	-15.9384	46.5247	-0.538033	0.369039	0.52352	1.24131	BN
-12.265	-14.1144	49.1121	-0.504005	0.331003	0.591597	1.16843	BN
-13.1194	-13.5533	50.115	-0.547111	0.115482	0.668539	1.14237	BN
-14.1766	-13.3301	51.4069	-0.540123	0.214548	0.562864	1.1122	BN
-15.5925	-12.7677	52.8823	-0.543885	0.140616	0.606347	1.07053	BN
-16.6031	-12.5064	54.0091	-0.503323	0.319908	0.538477	1.04022	BN
-18.9479	-11.0161	56.5177	-0.434878	0.355802	0.588296	0.962737	BN
-18.9839	-10.9867	56.5663	-0.427293	0.499251	0.442846	0.961289	BN
-21.1995	-8.3979	58.8626	-0.324874	0.417187	0.585466	0.870366	BN
-21.2547	-8.32703	58.9621	-0.780166	0.162816	0.160678	0.867184	BN
-21.5415	-8.26719	59.0211	-0.81827	-0.171993	-0.0270693	0.860285	BN
-21.9666	-8.35655	59.0071	-0.848111	0.0164214	0.26817	0.850481	BN
-22.2051	-8.35194	59.0825	-0.822818	0.15398	0.087002	0.845135	BN
-24.0325	-8.00997	59.2757	-0.806958	0.270779	-0.0105022	0.80274	BN
-25.6152	-7.47889	59.2551	-0.709379	0.447497	0.0529896	0.764023	BN
-26.3346	-7.02509	59.3088	-0.702521	0.420056	0.0998275	0.743355	BN
-26.6216	-6.85347	59.3496	-0.713751	0.370903	0.133048	0.73488	BN
-26.6613	-6.83281	59.357	-0.58721	0.6161	0.0194691	0.733716	BN
-29.3683	-3.99269	59.4468	-0.50021	0.655077	0.0944164	0.637293	BN
-31.582	-1.09355	59.8646	-0.712312	0.357053	0.190365	0.536105	BN
-33.4029	-0.180812	60.3513	-0.790544	0.105572	0.217927	0.47111	BN
-33.6221	-0.151547	60.4117	-0.741069	0.295872	0.26337	0.463498	BN
-34.5082	0.202255	60.7266	0.214665	0.396146	0.754938	0.430343	BN
-34.3404	0.51192	61.3167	-0.0152032	0.697687	-0.521855	0.407714	BN
-34.3512	1.00653	60.9468	-0.287231	0.611166	-0.567889	0.386547	BN
-34.5147	1.35439	60.6236	-0.159312	0.721423	-0.449851	0.369032	BN
-34.9327	3.24743	59.4431	-0.65842	-0.516632	-0.597287	0.286163	BN
-35.2367	3.00893	59.1674	-0.65842	-0.516632	-0.597287	0.269449	BN
-35.2756	2.97836	59.1321	-0.532706	-0.465107	-0.755404	0.267239	BN
-36.0456	2.3061	58.0402	-0.196507	0.95815	0.281691	0.213037	BN
-36.1862	2.99142	58.2417	0.0433334	0.988994	0.230859	0.183068	BN
-36.1333	4.19804	58.5233	0.0483239	0.964249	0.317611	0.128281	BN
-36.1281	4.30122	58.5573	0.0692637	1.00582	0.131603	0.122721	BN
-36.1091	4.57667	58.5934	-0.063834	0.399508	0.934868	0.108256	BN
-36.11	4.58185	58.6055	0.459695	0.529179	0.738224	0.107539	BN
-36.0479	4.65326	58.7051	0.532495	0.292682	0.830359	0.100073	BN
-35.7555	4.81399	59.1611	0.487292	-0.826633	-0.119703	0.0689519	BN
-35.7407	4.7889	59.1575	0.309906	-0.497486	-0.649784	0.0670428	BN
-35.6573	4.655	58.9826	0.309906	-0.497486	-0.649784	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	43

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	48	62.6751	0	-0.0244781	3.17201	0.346433	(-1.0912,19.1453,45.9702)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.27165	0.219491	0	0	0	1	2	BN
0.27165	0.219491	9.50552	-0	0	1	1.89997	BN
0.27165	0.219491	19.3923	0.0851315	0.048071	0.995209	1.79199	BN
0.66982	0.444324	24.047	0.0437124	0.0207567	0.99491	1.73871	BN
0.710198	0.463498	24.966	-0.0237855	0.120561	0.983743	1.72796	BN
0.703952	0.495158	25.2244	-0.0579641	0.103018	0.984434	1.72489	BN
0.666443	0.561822	25.8614	-0.115857	0.0654384	0.982842	1.71731	BN
-0.765574	1.37065	38.0095	-0.127889	0.0461205	0.98208	1.57217	BN
-0.927021	1.42888	39.2493	-0.0566652	0.362043	0.853616	1.55638	BN
-1.20184	3.18472	43.3892	-0.0297222	0.3061	0.87677	1.49531	BN
-1.39214	5.14461	49.003	0.092679	0.662241	0.649922	1.41237	BN
-1.33278	5.56877	49.4192	0.141022	0.673311	0.629769	1.40373	BN
-0.968777	7.30672	51.0448	0.149036	0.736495	0.552716	1.36878	BN
-0.901752	7.63794	51.2934	0.00808682	0.718415	0.5968	1.36258	BN
-0.868056	10.6314	53.7801	-0.225236	0.721313	0.555215	1.30498	BN
-1.19349	11.6736	54.5823	-0.192502	0.697956	0.595071	1.2844	BN
-1.45286	12.614	55.3841	-0.220647	0.662761	0.624528	1.26499	BN
-1.49214	12.732	55.4953	-0.21116	0.799189	0.442979	1.2624	BN
-3.13513	18.9503	58.942	-0.185321	0.848036	0.35983	1.14899	BN
-4.10255	23.3773	60.8204	-0.147049	0.812867	0.444406	1.06782	BN
-4.1245	23.4986	60.8867	-0.094734	0.8338	0.420019	1.06538	BN
-4.26933	24.7734	61.5289	-0.305842	0.841382	0.296319	1.04036	BN
-4.36721	25.0426	61.6237	-0.266156	0.882685	0.218897	1.03504	BN
-4.80688	26.5008	61.9853	-0.378314	0.850608	0.191275	1.00747	BN
-4.85171	26.6016	62.008	-0.366878	0.866738	0.156858	1.00546	BN
-6.41208	30.2879	62.6751	0.143748	-0.073254	-0.875854	0.933086	BN
-6.16898	30.164	61.1939	0.155472	0.035752	-0.889053	0.902839	BN
-5.20908	30.3847	55.7048	0.13925	0.0986962	-0.89545	0.789981	BN
-5.09581	30.465	54.9765	0.225546	-0.0250346	-0.884336	0.773757	BN
-5.09507	30.4649	54.9735	0.233018	0.0523187	-0.770805	0.773691	BN
-4.55551	30.5861	53.1887	0.212383	0.0854808	-0.800777	0.726879	BN
-3.40109	31.0507	48.836	0.168417	0.17483	-0.81364	0.612502	BN
-3.27487	31.1817	48.2263	0.153345	0.175029	-0.820278	0.59494	BN
-3.02717	31.4645	46.9013	0.453328	-0.203696	-0.780733	0.556397	BN
-0.214087	30.2005	42.0565	0.130259	-0.543456	-0.772212	0.402137	BN
-0.102883	29.7365	41.3973	0.397338	-0.808187	-0.276936	0.376446	BN
0.544032	28.4207	40.9464	0.519486	-0.833681	0.0834195	0.325595	BN
0.625224	28.2904	40.9594	0.379062	-0.898246	0.0284214	0.320309	BN
1.41355	26.4223	41.0185	0.3981	-0.841776	-0.158694	0.249355	BN
1.80499	25.5946	40.8625	-0.012901	-0.952257	0.0641121	0.211178	BN
1.8016	25.3448	40.8793	0.476292	-0.838075	0.0548096	0.200139	BN
2.09266	24.8326	40.9128	0.963589	0.0170159	-0.0331488	0.173781	BN
2.22161	24.8349	40.9084	0.690788	-0.0147943	0.635551	0.167632	BN
2.76027	24.8234	41.4039	0.381753	-0.0634941	0.922261	0.131245	BN
3.08469	24.7694	42.1877	0.356756	-0.114209	0.820899	0.0874691	BN
3.13359	24.7538	42.3002	0.33879	-0.156919	0.783473	0.0793726	BN
3.1425	24.7497	42.3208	-0.166656	0.373609	-0.793951	0.0777769	BN
3.13875	24.7581	42.303	0.318072	0.453322	-0.715493	0.0764037	BN
3.2757	24.9532	41.9949	0.318072	0.453322	-0.715493	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	44

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	57	69.9595	0	-0.0231969	3.26179	0.260393	(-24.2215,6.14707,54.6822)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.000445985	0.284495	0	0	0	1	2	BN
-0.000445985	0.284495	3.32146	0.00727255	0.0650809	0.997853	1.96505	BN
0.0480005	0.718035	9.96872	-0.0425454	0.046101	0.997918	1.89404	BN
-0.137987	0.919566	14.3311	0.0131933	0.112268	0.993566	1.84619	BN
-0.115184	1.1136	16.0484	-0.13049	0.207173	0.970617	1.82692	BN
-0.319784	1.43844	17.5702	-0.242757	0.231019	0.930518	1.8093	BN
-1.19139	2.2679	20.9112	-0.187398	0.224412	0.951725	1.76869	BN
-1.22941	2.31343	21.1043	-0.209762	0.319898	0.902031	1.76635	BN
-1.70376	3.03684	23.1441	-0.0745008	0.346794	0.915239	1.74033	BN
-1.72302	3.12651	23.3808	-0.152362	0.341389	0.907438	1.73732	BN
-2.09298	3.95544	25.5841	-0.254955	0.24533	0.919008	1.70904	BN
-5.41712	7.15409	37.5663	-0.308028	0.145471	0.931999	1.5554	BN
-6.21549	7.53113	39.9819	-0.332716	0.179769	0.874976	1.52275	BN
-6.22159	7.53443	39.998	-0.347935	0.147278	0.876502	1.52252	BN
-6.84445	7.79808	41.5671	-0.335019	0.187243	0.869916	1.49962	BN
-8.9748	8.98874	47.0988	-0.387766	0.289465	0.686593	1.41741	BN
-12.3193	11.4854	53.0206	-0.429335	0.294064	0.640407	1.30142	BN
-13.5233	12.3101	54.8166	-0.506769	0.0266261	0.697204	1.26139	BN
-13.5998	12.3141	54.9218	-0.501574	0.0858248	0.711603	1.25919	BN
-14.2785	12.4302	55.8847	-0.523189	-0.0249276	0.666097	1.23943	BN
-15.2473	12.3841	57.1182	-0.523189	-0.0249276	0.666097	1.2121	BN
-16.4228	12.328	58.6148	-0.523043	0.050584	0.73545	1.17842	BN
-16.6391	12.349	58.9189	-0.493399	0.257939	0.602463	1.1721	BN
-17.151	12.6166	59.5439	-0.653472	-0.0855074	0.50244	1.15618	BN
-24.7822	11.618	65.4114	-0.637034	-0.202792	0.572315	0.975386	BN
-25.6418	11.3444	66.1837	-0.621185	-0.2652	0.603399	0.951953	BN
-25.7395	11.3027	66.2786	-0.638821	-0.173826	0.534927	0.949177	BN
-25.8644	11.2687	66.3832	-0.617243	-0.207538	0.481458	0.94572	BN
-27.1506	10.8362	67.3864	-0.556567	-0.373821	0.512766	0.908783	BN
-28.1832	10.1427	68.3377	-0.588247	-0.250712	0.371517	0.875017	BN
-30.751	9.04828	69.9595	-0.0481449	-0.497334	-0.290997	0.793562	BN
-30.8136	8.40188	69.5813	-0.217862	-0.522116	-0.183212	0.767713	BN
-31.3644	7.08169	69.118	-0.467006	-0.364093	-0.225035	0.716339	BN
-32.6597	6.07185	68.4938	-0.524224	-0.383885	-0.0769667	0.657431	BN
-32.9567	5.85436	68.4502	-0.473289	-0.434886	-0.0982868	0.644727	BN
-33.0796	5.74145	68.4247	-0.395048	-0.410821	-0.231956	0.638833	BN
-34.1203	4.65922	67.8137	-0.541559	-0.305517	-0.159109	0.578693	BN
-34.4548	4.47053	67.7154	-0.536309	-0.3472	-0.117549	0.563704	BN
-34.5181	4.42953	67.7015	-0.591797	-0.235651	-0.13613	0.560792	BN
-37.2134	3.35627	67.0815	-0.593465	-0.294947	-0.0463431	0.448113	BN
-37.6669	3.13089	67.0461	-0.641446	-0.189621	-0.044615	0.426505	BN
-37.7676	3.1011	67.0391	-0.642368	-0.222474	0.00114734	0.421934	BN
-38.3349	2.90465	67.0401	-0.68029	-0.00749216	-0.0521977	0.396079	BN
-38.3593	2.90438	67.0382	-0.676327	0.118099	-0.0466669	0.394989	BN
-39.6032	3.12158	66.9524	-0.636664	0.286781	-0.0478229	0.339076	BN
-40.1217	3.35514	66.9135	-0.479185	0.591813	-0.251305	0.312131	BN
-40.6399	3.99515	66.6417	-0.44931	0.603609	-0.186447	0.274722	BN
-40.673	4.03952	66.628	-0.776108	-0.0969097	0.110157	0.272004	BN
-40.8611	4.01603	66.6547	-0.740301	-0.161988	-0.019255	0.262998	BN
-40.8636	4.01548	66.6546	-0.752917	-0.175688	0.108352	0.262869	BN
-41.4327	3.88268	66.7365	-0.535448	0.107099	-0.371302	0.234285	BN
-41.4886	3.89385	66.6978	-0.552917	0.0481277	-0.426081	0.230109	BN
-41.9979	3.93819	66.3053	-0.525222	0.135095	-0.313122	0.192903	BN
-42.2436	4.00137	66.1588	-0.540116	0.0701756	-0.309791	0.172388	BN
-42.5238	4.03777	65.9981	0.482423	0.460292	0.0994604	0.148469	BN
-42.0123	4.52584	66.1036	0.489155	0.389061	-0.479358	0.0964278	BN
-41.7962	4.69768	65.8918	0.500407	0.291327	-0.711796	0.0710995	BN
-41.6271	4.79611	65.6513	0.500407	0.291327	-0.711796	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	45

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	54	38.1642	0	-0.0207287	2.62446	0.361017	(-12.0282,-22.4158,25.9789)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.173062	0.613314	0	0	0	1	2	BN
0.173062	0.613314	2.04213	0.137165	0.0430034	0.989614	1.97851	BN
0.7458	0.792876	6.1743	0.20752	-0.149988	0.939072	1.93422	BN
1.25007	0.428408	8.45623	0.207204	-0.125865	0.953067	1.90802	BN
1.73088	0.136344	10.6678	-0.125818	-0.374227	0.740393	1.88276	BN
0.959741	-2.15729	15.2056	-0.139879	-0.353413	0.749635	1.81538	BN
0.485845	-3.35462	17.7453	-0.118922	-0.344437	0.759123	1.77714	BN
0.365873	-3.7021	18.5112	-0.156857	-0.366207	0.738001	1.76558	BN
-0.12988	-4.85951	20.8436	-0.231457	-0.333345	0.735171	1.7292	BN
-0.41447	-5.26937	21.7476	-0.241763	-0.312462	0.746479	1.71483	BN
-0.482289	-5.35702	21.957	-0.217787	-0.342718	0.735256	1.71153	BN
-1.84502	-7.50147	26.5576	-0.567358	-0.0747498	0.656226	1.63788	BN
-2.55566	-7.5951	27.3796	-0.542697	-0.183526	0.602764	1.62266	BN
-3.60243	-7.94909	28.5422	-0.562488	-0.132538	0.620433	1.59908	BN
-3.81808	-7.9999	28.78	-0.550746	-0.000177104	0.471885	1.59434	BN
-7.2132	-8.00099	31.689	-0.550746	-0.000177104	0.471885	1.51802	BN
-8.10042	-8.00128	32.4492	-0.54836	-0.0144765	0.520556	1.49738	BN
-8.78063	-8.01924	33.0949	-0.548452	0.0184889	0.507408	1.48132	BN
-10.553	-7.95949	34.7347	-0.546013	-0.0962578	0.424547	1.43919	BN
-12.9605	-8.38391	36.6066	-0.544222	0.335793	0.288068	1.38052	BN
-13.1654	-8.25746	36.715	-0.538425	0.366524	0.264097	1.37536	BN
-13.2023	-8.23237	36.7331	-0.463613	0.407308	0.328126	1.37442	BN
-13.564	-7.91456	36.9892	-0.751776	-0.550796	0.194421	1.36369	BN
-18.1078	-11.2436	38.1642	-0.101548	-0.75675	-0.385206	1.28019	BN
-18.3616	-13.1351	37.2014	-0.0777314	-0.74883	-0.405574	1.2441	BN
-18.4394	-13.8845	36.7955	-0.128302	-0.688509	-0.490586	1.22937	BN
-19.0304	-17.0562	34.5356	-0.260406	-0.669868	-0.468853	1.16099	BN
-20.8214	-21.6633	31.311	0.0482355	-0.805943	-0.339154	1.05481	BN
-20.8174	-21.7306	31.2826	-0.0033237	-0.767238	-0.422775	1.05343	BN
-20.824	-23.2489	30.446	-0.0498588	-0.810248	-0.330044	1.0208	BN
-20.9286	-24.9489	29.7535	-0.373922	-0.811189	0.0345092	0.985455	BN
-21.7165	-26.6582	29.8263	-0.417538	-0.434185	0.773053	0.949113	BN
-22.1778	-27.138	30.6804	-0.445551	-0.393901	0.799723	0.929574	BN
-22.3426	-27.2837	30.9762	-0.530953	-0.26136	0.867805	0.922942	BN
-23.7524	-27.9776	33.2804	0.359884	-0.61386	-0.585996	0.875109	BN
-22.2907	-30.4708	30.9004	0.529314	-0.481077	-0.587086	0.799328	BN
-16.8985	-35.3716	24.9196	0.461664	-0.777895	-0.0302126	0.597674	BN
-16.2586	-36.4498	24.8777	0.258751	-0.758024	-0.317002	0.564694	BN
-16.0158	-37.1613	24.5802	0.422186	-0.617975	-0.420363	0.541573	BN
-14.6345	-39.1831	23.2049	0.0418456	-0.897474	0.0193081	0.458896	BN
-14.6324	-39.2277	23.2059	0.0826686	-0.887406	-0.112347	0.45751	BN
-14.5223	-40.4098	23.0562	-0.0378929	-0.893345	-0.101126	0.420295	BN
-14.5831	-41.8429	22.894	-0.159392	-0.831238	-0.306767	0.37322	BN
-14.6482	-42.1828	22.7686	-0.156956	-0.88871	-0.0637631	0.360388	BN
-14.7677	-42.8594	22.72	0.125726	-0.903125	-0.016706	0.336026	BN
-14.7676	-42.8605	22.72	0.113527	-0.897524	-0.10263	0.335987	BN
-14.6171	-44.0499	22.584	-0.484258	-0.769785	-0.273381	0.291922	BN
-14.6391	-44.0848	22.5716	-0.733654	0.222338	0.784122	0.290297	BN
-15.0737	-43.9531	23.0361	-0.227994	-0.97372	-0.0569916	0.269009	BN
-15.2128	-44.547	23.0013	-0.298524	-0.959197	0.122934	0.246213	BN
-15.4522	-45.3163	23.0999	0.069388	-1.00784	-0.0787605	0.214877	BN
-15.4407	-45.4827	23.0869	-0.0232462	-0.987818	0.221127	0.207989	BN
-15.4532	-46.0131	23.2056	0.681673	-0.586931	0.438054	0.185237	BN
-14.2481	-47.0507	23.9801	0.864713	-0.36649	0.585092	0.106262	BN
-13.3724	-47.4218	24.5726	0.864713	-0.36649	0.585092	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	46

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	45	61.4102	0	-0.0266967	3.40774	0.410165	(1.03297,25.4957,40.0104)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.0144876	-0.312401	0	0	0	1	2	BN
0.0144876	-0.312401	2.21916	0.0378055	-0.0135832	0.999193	1.97665	BN
0.256713	-0.39943	8.62113	0.0627926	0.13225	0.977233	1.90864	BN
1.14062	1.4622	22.3772	-0.0531268	0.386569	0.909191	1.75541	BN
0.965293	2.73793	25.3777	-0.094812	0.251036	0.953257	1.71726	BN
0.30394	4.48901	32.0271	-0.0423057	0.285565	0.947139	1.63534	BN
0.161246	5.4522	35.2217	-0.075365	0.286348	0.944809	1.59433	BN
-0.162635	6.68278	39.282	0.191973	0.165784	0.950926	1.54113	BN
0.724715	7.44908	43.6774	0.16284	0.189697	0.953144	1.48251	BN
1.16532	7.96236	46.2564	0.209032	0.243776	0.916762	1.44725	BN
1.20828	8.01245	46.4448	-0.281386	0.681304	0.671404	1.44452	BN
0.744888	9.13443	47.5505	-0.362819	0.638984	0.673964	1.42267	BN
-2.51049	14.8677	53.5976	-0.112075	0.539845	0.831465	1.30231	BN
-2.61086	15.3512	54.3422	-0.213836	0.532472	0.815851	1.28953	BN
-2.72631	15.6386	54.7827	-0.296918	0.447313	0.84273	1.28178	BN
-3.26656	16.4525	56.3161	-0.390772	0.331686	0.863035	1.25554	BN
-5.57311	18.4103	61.4102	0.582852	0.652896	-0.636154	1.16918	BN
-2.7173	21.6093	58.2932	0.506598	0.707282	-0.669623	1.09389	BN
-1.8415	22.8321	57.1356	0.513075	0.716695	-0.604217	1.0661	BN
1.61271	27.6571	53.0678	0.177431	0.8322	-0.645932	0.955969	BN
1.98131	29.386	51.7259	0.196291	0.7552	-0.738173	0.919406	BN
2.46632	31.252	49.9019	0.291709	0.446115	-0.963716	0.87478	BN
3.43224	32.7292	46.7108	0.441905	0.441093	-0.80752	0.812981	BN
7.4317	36.7213	39.4024	0.49692	0.383208	-0.804779	0.635786	BN
7.8998	37.0823	38.6443	0.517302	0.319554	-0.906745	0.614216	BN
8.14306	37.2325	38.2179	0.735821	-0.209608	-0.991519	0.603215	BN
9.31641	36.8983	36.6368	0.524987	-0.617671	-0.901656	0.56549	BN
9.65703	36.4976	36.0518	-0.984637	0.256183	-0.0559011	0.549519	BN
6.5544	37.3048	35.8756	-0.9875	0.272797	-0.0887822	0.470593	BN
6.43136	37.3388	35.8646	-0.855176	0.00457329	0.295969	0.467169	BN
4.08757	37.3513	36.6757	-0.662828	-0.517228	-0.086992	0.391531	BN
2.59036	36.183	36.4792	-0.958209	-0.0729383	0.157757	0.32252	BN
1.34576	36.0883	36.6841	-0.941124	-0.209583	0.223512	0.278369	BN
0.625247	35.9278	36.8553	-0.962038	0.0159346	0.604468	0.250251	BN
0.136738	35.9359	37.1622	-0.92357	-0.0947937	0.822021	0.230571	BN
0.0999661	35.9321	37.1949	-0.60542	0.585606	0.14759	0.228964	BN
-0.594992	36.6043	37.3643	-0.526788	0.715502	0.0116639	0.182493	BN
-0.890502	37.0057	37.3709	-0.477872	0.774263	-0.290523	0.157267	BN
-0.894566	37.0123	37.3684	-0.457231	0.758898	-0.0953167	0.156859	BN
-1.00716	37.1992	37.3449	0.0538257	0.850436	-0.332113	0.145042	BN
-0.983937	37.5661	37.2016	-0.985244	0.0381478	-0.0980855	0.123664	BN
-1.28095	37.5776	37.1721	-0.866848	-0.43739	0.0715907	0.107785	BN
-1.36656	37.5344	37.1791	-0.783275	-0.478475	-0.0624538	0.102325	BN
-1.78875	37.2765	37.1455	-0.297247	-0.871185	-0.153257	0.0719994	BN
-1.82688	37.1648	37.1258	-0.657322	-0.688523	-0.0743311	0.0640128	BN
-1.97085	37.014	37.1095	-0.657322	-0.688523	-0.0743311	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	47

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	56	56.8575	0	-0.024234	3.80947	0.38896	(5.91819,10.6942,42.8987)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.0798522	0.336957	0	0	0	1	2	BN
-0.0798522	0.336957	0.147373	0.154968	0.0358394	0.987269	1.99845	BN
0.165477	0.393695	1.71032	0.165789	0.04861	0.935817	1.98178	BN
0.376507	0.455569	2.90151	0.139494	0.104974	0.942804	1.96829	BN
0.969318	0.90168	6.90816	-0.294475	0.251203	0.705024	1.92305	BN
0.125025	1.62191	8.92954	-0.081021	-0.134912	0.777075	1.89201	BN
-0.397931	0.751106	13.9452	-0.0609778	-0.124622	0.781902	1.8213	BN
-1.4674	-1.43459	27.6587	0.0602842	-0.0458524	0.785474	1.62383	BN
-1.46049	-1.43984	27.7486	0.46862	0.758921	0.4542	1.62244	BN
-0.901808	-0.535056	28.2901	0.405478	0.766467	0.493941	1.60786	BN
1.77111	4.51751	31.5462	0.30497	0.724424	0.606021	1.52673	BN
3.16692	7.83311	34.3199	0.303197	0.755873	0.568412	1.46831	BN
5.64554	14.0123	38.9666	0.219564	0.762624	0.596246	1.36105	BN
5.89819	14.8899	39.6527	0.432313	0.742035	0.50232	1.34513	BN
6.77003	16.3863	40.6657	0.485259	0.606805	0.608587	1.317	BN
6.97778	16.6461	40.9263	0.274057	0.643	0.6975	1.31094	BN
7.47137	17.8042	42.1825	-0.02998	0.63263	0.758743	1.28536	BN
7.18535	23.8398	49.4213	-0.299685	0.42751	0.840683	1.14802	BN
6.56623	24.723	51.1581	-0.460668	0.340535	0.801305	1.11588	BN
5.99924	25.1421	52.1443	-0.464071	0.256615	0.847512	1.09636	BN
5.77078	25.2684	52.5615	-0.475154	0.140309	0.896165	1.08846	BN
5.66913	25.2984	52.7532	-0.458587	0.166121	0.914211	1.08501	BN
3.61034	26.0442	56.8575	0.317915	-0.618375	-0.40363	1.01243	BN
4.65962	24.0033	55.5253	0.274265	-0.627819	-0.419873	0.95653	BN
4.68289	23.95	55.4897	0.298217	-0.559857	-0.489029	0.955037	BN
4.72826	23.8649	55.4153	0.228468	-0.615333	-0.462698	0.952358	BN
5.02923	23.0542	54.8058	0.400412	-0.57659	-0.406943	0.929114	BN
5.44819	22.4509	54.38	0.348614	-0.572254	-0.453004	0.910348	BN
6.38828	20.9078	53.1584	0.385209	-0.589749	-0.402071	0.861324	BN
6.42043	20.8586	53.1248	0.147908	-0.721475	-0.375826	0.85975	BN
6.88045	18.6146	51.956	0.0887081	-0.651208	-0.499705	0.80104	BN
6.88058	18.6137	51.9552	-0.118634	-0.628138	-0.534981	0.80101	BN
